order_id,order_date,amount,product_id
854950,2020-04-18,3693.7043999999996,SKU_1628
275211,2020-04-18,615.1836000000001,SKU_1408
279785,2020-04-18,2275.61,SKU_1120
172588,2020-04-18,1263.257,SKU_1477
163646,2020-04-19,2246.0148,SKU_1799
365798,2020-04-19,371.57000000000005,SKU_1823
582238,2020-04-19,291.9,SKU_1093
905175,2020-04-19,519.4877999999999,SKU_1504
934800,2020-04-19,177.44400000000002,SKU_1006
845385,2020-04-19,129.6496,SKU_1943
829532,2020-04-19,328.35799999999995,SKU_1599
219735,2020-04-19,756.5451999999999,SKU_1693
255683,2020-04-19,1073.8775999999998,SKU_1190
732259,2020-04-19,94.86800000000001,SKU_1456
636437,2020-04-19,369.47400000000005,SKU_1719
462246,2020-04-19,1238.026,SKU_1385
421333,2020-04-19,76.9518,SKU_1802
863264,2020-04-19,425.01989999999995,SKU_1865
957463,2020-04-19,595.7736,SKU_1277
666956,2020-04-19,607.3083999999999,SKU_1978
506889,2020-04-19,216.31599999999997,SKU_1447
712492,2020-04-19,411.576,SKU_1826
311830,2020-04-19,92.5338,SKU_1944
296501,2020-04-19,388.68,SKU_1051
516885,2020-04-19,193.7664,SKU_1404
265140,2020-04-19,55.657999999999994,SKU_1395
844149,2020-04-19,67.4486,SKU_1778
240507,2020-04-19,221.76299999999998,SKU_1755
325160,2020-04-20,39.2798,SKU_1693
283321,2020-04-20,1499.8085,SKU_1210
661672,2020-04-20,461.7836,SKU_1889
621998,2020-04-20,89.302,SKU_1709
706217,2020-04-20,1021.9475,SKU_1269
700441,2020-04-20,276.828,SKU_1544
859416,2020-04-20,1189.2169000000001,SKU_1613
175388,2020-04-20,1747.9012,SKU_1844
655689,2020-04-20,273.27299999999997,SKU_1281
618727,2020-04-20,1984.0440000000003,SKU_1397
827191,2020-04-20,113.412,SKU_1748
743791,2020-04-20,1591.8280000000004,SKU_1215
332601,2020-04-20,76.2128,SKU_1431
227834,2020-04-20,1770.9378,SKU_1320
134084,2020-04-20,381.2232,SKU_1813
351459,2020-04-20,856.222,SKU_1638
734929,2020-04-20,887.4032000000001,SKU_1492
205111,2020-04-20,970.538,SKU_1950
549042,2020-04-20,398.70399999999995,SKU_1605
529667,2020-04-20,1754.3729999999998,SKU_1585
762587,2020-04-20,279.7124999999999,SKU_1127
262982,2020-04-20,54.80200000000001,SKU_1073
398185,2020-04-20,380.668,SKU_1475
975352,2020-04-20,571.2330000000001,SKU_1451
427825,2020-04-21,103.2372,SKU_1461
334386,2020-04-21,675.93,SKU_1907
443715,2020-04-21,444.5792,SKU_1437
296553,2020-04-21,433.62359999999995,SKU_1255
561792,2020-04-21,249.02300000000002,SKU_1447
601174,2020-04-21,604.7482,SKU_1101
884625,2020-04-21,1659.5020000000002,SKU_1558
751844,2020-04-21,2782.7498,SKU_1676
650448,2020-04-21,358.52750000000003,SKU_1767
346242,2020-04-21,1415.97,SKU_1936
611083,2020-04-21,1595.3093999999999,SKU_1282
117633,2020-04-21,200.701,SKU_1937
903446,2020-04-21,2698.575,SKU_1759
966964,2020-04-21,985.1927999999999,SKU_1203
149104,2020-04-21,589.7,SKU_1085
963663,2020-04-21,360.3411999999999,SKU_1323
168388,2020-04-21,978.0248000000001,SKU_1924
640302,2020-04-21,3184.0054999999998,SKU_1163
192578,2020-04-21,1190.7972,SKU_1876
789115,2020-04-21,678.924,SKU_1056
664678,2020-04-21,180.5768,SKU_1205
385855,2020-04-21,1271.4660000000001,SKU_1907
191658,2020-04-21,36.4144,SKU_1428
157993,2020-04-22,86.206,SKU_1147
305768,2020-04-22,753.9128000000002,SKU_1300
258285,2020-04-22,613.8815,SKU_1790
871148,2020-04-22,368.34399999999994,SKU_1957
551000,2020-04-22,1344.618,SKU_1981
893853,2020-04-22,432.994,SKU_1289
842296,2020-04-22,84.72000000000001,SKU_1020
642015,2020-04-22,571.9606,SKU_1946
998850,2020-04-22,107.8884,SKU_1136
628646,2020-04-22,954.1663999999998,SKU_1969
427252,2020-04-22,622.0003999999999,SKU_1368
357681,2020-04-22,547.457,SKU_1521
194018,2020-04-22,1522.6967999999997,SKU_1819
486601,2020-04-22,3341.0412,SKU_1556
394054,2020-04-22,248.266,SKU_1435
751176,2020-04-22,339.51,SKU_1760
329104,2020-04-22,263.66099999999994,SKU_1029
942186,2020-04-22,1111.896,SKU_1447
293510,2020-04-22,238.3304,SKU_1224
209847,2020-04-22,282.1336,SKU_1385
544717,2020-04-22,48.575500000000005,SKU_1688
554162,2020-04-22,577.3705,SKU_1607
396037,2020-04-22,1005.1871999999998,SKU_1528
176329,2020-04-23,1182.4856000000004,SKU_1027
131007,2020-04-23,1960.5866999999998,SKU_1125
794892,2020-04-23,74.9266,SKU_1812
416397,2020-04-23,2475.9685999999992,SKU_1784
112323,2020-04-23,2679.4903999999997,SKU_1498
997767,2020-04-23,34.1454,SKU_1186
212356,2020-04-23,504.10959999999994,SKU_1653
735232,2020-04-23,216.70800000000003,SKU_1371
304451,2020-04-23,1936.8674999999998,SKU_1137
378600,2020-04-23,823.046,SKU_1993
655655,2020-04-23,702.8100000000001,SKU_1973
154624,2020-04-23,147.9,SKU_1336
503322,2020-04-23,641.63,SKU_1740
334565,2020-04-23,991.4964,SKU_1213
168008,2020-04-23,251.684,SKU_1785
477539,2020-04-23,58.8518,SKU_1290
216492,2020-04-23,1636.4246999999998,SKU_1943
172240,2020-04-23,356.65000000000003,SKU_1569
426459,2020-04-23,1739.67,SKU_1370
825947,2020-04-23,802.6472,SKU_1529
372900,2020-04-23,472.9308,SKU_1691
561227,2020-04-23,1141.0095,SKU_1669
398522,2020-04-23,103.3904,SKU_1767
235327,2020-04-23,1823.9075999999998,SKU_1548
749991,2020-04-24,412.362,SKU_1295
942981,2020-04-24,784.0732,SKU_1773
265575,2020-04-24,3382.5602,SKU_1590
960226,2020-04-24,676.3707999999999,SKU_1418
599499,2020-04-24,1160.978,SKU_1665
593948,2020-04-24,157.5565,SKU_1360
407257,2020-04-24,46.2115,SKU_1858
698357,2020-04-24,893.6296,SKU_1157
329189,2020-04-24,1067.484,SKU_1074
498465,2020-04-24,837.4468,SKU_1371
351051,2020-04-24,367.4468,SKU_1919
749829,2020-04-24,109.92799999999998,SKU_1889
813936,2020-04-24,767.3700000000001,SKU_1566
611778,2020-04-24,1512.7376,SKU_1717
880641,2020-04-24,98.072,SKU_1726
371830,2020-04-24,143.8008,SKU_1520
605629,2020-04-24,1449.2740000000001,SKU_1105
415507,2020-04-24,90.39500000000001,SKU_1829
459687,2020-04-24,153.584,SKU_1366
756021,2020-04-24,137.0252,SKU_1401
275915,2020-04-24,1728.8275,SKU_1756
554179,2020-04-24,217.75439999999998,SKU_1102
142828,2020-04-24,433.33,SKU_1786
935036,2020-04-25,2006.8308,SKU_1324
372670,2020-04-25,854.735,SKU_1372
955342,2020-04-25,969.7232,SKU_1337
125592,2020-04-25,199.73840000000004,SKU_1890
391126,2020-04-25,3110.824,SKU_1032
886639,2020-04-25,847.1378,SKU_1107
332041,2020-04-25,575.7835,SKU_1421
854296,2020-04-25,661.324,SKU_1944
224982,2020-04-25,827.0409999999999,SKU_1072
356911,2020-04-25,155.2732,SKU_1857
168619,2020-04-25,569.7144,SKU_1180
784688,2020-04-25,3523.568,SKU_1896
408623,2020-04-25,1676.4435000000003,SKU_1779
601643,2020-04-25,1756.4800000000002,SKU_1151
251175,2020-04-25,1175.2636,SKU_1511
270963,2020-04-25,399.435,SKU_1896
241826,2020-04-25,966.6334,SKU_1067
855343,2020-04-25,2282.572,SKU_1902
967869,2020-04-25,170.74,SKU_1371
198540,2020-04-25,984.495,SKU_1347
959414,2020-04-25,992.254,SKU_1996
727035,2020-04-25,226.708,SKU_1708
286994,2020-04-25,550.148,SKU_1806
410375,2020-04-26,258.64099999999996,SKU_1031
129301,2020-04-26,1708.8257999999998,SKU_1944
322724,2020-04-26,1900.0205,SKU_1926
614003,2020-04-26,1747.3744000000002,SKU_1619
293783,2020-04-26,2853.0772000000006,SKU_1078
796683,2020-04-26,1913.1770000000001,SKU_1258
118752,2020-04-26,711.7076000000002,SKU_1496
984884,2020-04-26,1989.7809999999997,SKU_1174
768755,2020-04-26,208.85500000000002,SKU_1366
317029,2020-04-26,1096.382,SKU_1014
156273,2020-04-26,40.0544,SKU_1050
358503,2020-04-26,280.8816,SKU_1106
716166,2020-04-26,2400.4773999999998,SKU_1721
891327,2020-04-26,1202.8108,SKU_1468
219968,2020-04-26,547.6228,SKU_1201
477844,2020-04-26,3484.488,SKU_1788
700847,2020-04-26,689.3448000000001,SKU_1217
110699,2020-04-26,2743.0759000000003,SKU_1040
296133,2020-04-26,123.0,SKU_1887
634003,2020-04-26,1665.1840000000002,SKU_1770
119169,2020-04-26,870.8050000000001,SKU_1384
618652,2020-04-26,826.58,SKU_1916
218413,2020-04-26,253.91960000000003,SKU_1714
743552,2020-04-27,479.9788000000001,SKU_1335
367926,2020-04-27,3466.6320000000005,SKU_1610
843537,2020-04-27,121.29719999999999,SKU_1660
622988,2020-04-27,299.59799999999996,SKU_1104
224481,2020-04-27,344.13599999999997,SKU_1202
315400,2020-04-27,1426.24,SKU_1509
659873,2020-04-27,1592.378,SKU_1094
917114,2020-04-27,75.1446,SKU_1176
278936,2020-04-27,2020.4292,SKU_1064
492136,2020-04-27,184.4144,SKU_1552
970848,2020-04-27,365.772,SKU_1223
548330,2020-04-27,250.72,SKU_1578
489954,2020-04-27,2102.1663999999996,SKU_1379
138067,2020-04-27,1499.788,SKU_1254
798045,2020-04-27,487.756,SKU_1991
877622,2020-04-27,1364.2595999999999,SKU_1297
118073,2020-04-27,1887.2055999999995,SKU_1580
136035,2020-04-27,575.7912000000002,SKU_1952
296049,2020-04-27,996.1799999999998,SKU_1170
333782,2020-04-27,1421.5475000000001,SKU_1612
714661,2020-04-27,1524.0484,SKU_1651
969794,2020-04-27,431.90360000000004,SKU_1717
714805,2020-04-27,1614.456,SKU_1831
689738,2020-04-27,1753.573,SKU_1363
634670,2020-04-28,745.0209999999998,SKU_1818
826331,2020-04-28,2500.7871999999998,SKU_1072
557828,2020-04-28,2583.5335999999998,SKU_1059
845715,2020-04-28,781.7399999999999,SKU_1454
161929,2020-04-28,576.6336,SKU_1335
857771,2020-04-28,2302.8023,SKU_1667
852878,2020-04-28,1293.9916000000003,SKU_1123
985296,2020-04-28,106.1096,SKU_1454
767689,2020-04-28,785.674,SKU_1013
880965,2020-04-28,1848.5744000000002,SKU_1415
387313,2020-04-28,3669.8043,SKU_1775
187468,2020-04-28,996.0554000000001,SKU_1026
134594,2020-04-28,577.3,SKU_1756
291703,2020-04-28,629.3803,SKU_1049
145033,2020-04-28,2069.76,SKU_1186
687421,2020-04-28,1450.6464,SKU_1056
173861,2020-04-28,133.4453,SKU_1770
807650,2020-04-28,2945.3296,SKU_1666
393894,2020-04-28,291.0996,SKU_1989
664749,2020-04-28,1229.423,SKU_1033
567016,2020-04-28,195.0249,SKU_1537
178222,2020-04-28,223.7438,SKU_1761
736308,2020-04-28,2940.819,SKU_1996
910658,2020-04-28,237.75320000000002,SKU_1935
893153,2020-04-29,1923.3950000000004,SKU_1370
644897,2020-04-29,25.4996,SKU_1085
754801,2020-04-29,1315.7920000000001,SKU_1159
303981,2020-04-29,593.9272000000001,SKU_1424
204211,2020-04-29,1833.6416,SKU_1897
286321,2020-04-29,194.06920000000002,SKU_1878
542111,2020-04-29,2995.6413999999995,SKU_1711
960952,2020-04-29,336.30690000000004,SKU_1390
556956,2020-04-29,72.8492,SKU_1511
950741,2020-04-29,264.1904,SKU_1274
129984,2020-04-29,621.8700000000001,SKU_1288
829182,2020-04-29,167.471,SKU_1962
105901,2020-04-29,653.2539999999999,SKU_1219
262624,2020-04-29,540.9211999999999,SKU_1973
322317,2020-04-29,468.5749999999999,SKU_1526
393199,2020-04-29,14.0824,SKU_1532
245788,2020-04-29,1114.1878,SKU_1058
738387,2020-04-29,1414.8664,SKU_1359
635426,2020-04-29,1137.7148,SKU_1593
790658,2020-04-29,227.0956,SKU_1629
123429,2020-04-29,52.425,SKU_1112
674488,2020-04-30,1572.0511999999997,SKU_1806
302380,2020-04-30,3619.1201999999994,SKU_1275
541460,2020-04-30,381.5906,SKU_1256
872577,2020-04-30,1999.448,SKU_1328
345127,2020-04-30,32.20400000000001,SKU_1776
860801,2020-04-30,1792.184,SKU_1050
117347,2020-04-30,934.2573999999998,SKU_1677
772280,2020-04-30,827.8212000000001,SKU_1742
656110,2020-04-30,1189.9560000000001,SKU_1220
664396,2020-04-30,378.817,SKU_1782
582315,2020-04-30,224.55830000000003,SKU_1595
107967,2020-04-30,16.476399999999998,SKU_1229
997151,2020-04-30,220.00439999999998,SKU_1808
636159,2020-04-30,982.1944000000001,SKU_1221
325371,2020-04-30,913.902,SKU_1942
308524,2020-04-30,1293.614,SKU_1665
829630,2020-04-30,1406.8228,SKU_1053
264685,2020-04-30,2260.7804,SKU_1630
351537,2020-04-30,811.83,SKU_1934
807548,2020-04-30,344.6704,SKU_1272
941531,2020-04-30,790.4906,SKU_1197
659550,2020-04-30,1470.5555,SKU_1127
964645,2020-05-01,1488.4644,SKU_1603
479551,2020-05-01,334.5319999999999,SKU_1008
571082,2020-05-01,2666.698,SKU_1986
972701,2020-05-01,1168.4154999999998,SKU_1226
160545,2020-05-01,845.1104,SKU_1557
334555,2020-05-01,451.21999999999997,SKU_1133
323894,2020-05-01,348.87479999999994,SKU_1963
827506,2020-05-01,117.92559999999997,SKU_1015
402066,2020-05-01,183.2894,SKU_1214
667201,2020-05-01,208.8324,SKU_1111
459177,2020-05-01,615.6547999999999,SKU_1854
466936,2020-05-01,291.599,SKU_1156
350497,2020-05-01,3534.9552,SKU_1424
543057,2020-05-01,81.04479999999998,SKU_1451
801692,2020-05-01,424.3436,SKU_1317
585278,2020-05-01,72.36680000000001,SKU_1359
256104,2020-05-01,430.26199999999994,SKU_1375
793206,2020-05-01,120.85999999999999,SKU_1935
814834,2020-05-01,82.112,SKU_1957
144936,2020-05-01,1010.7342999999998,SKU_1919
785154,2020-05-01,119.5368,SKU_1901
816948,2020-05-01,1271.558,SKU_1295
302056,2020-05-01,826.2132,SKU_1197
325469,2020-05-01,418.04200000000003,SKU_1569
128141,2020-05-02,2433.6163999999994,SKU_1397
237478,2020-05-02,559.601,SKU_1589
197359,2020-05-02,1494.504,SKU_1241
254363,2020-05-02,3054.0960000000005,SKU_1428
665856,2020-05-02,219.23,SKU_1878
721827,2020-05-02,734.106,SKU_1610
671139,2020-05-02,1900.4189000000003,SKU_1005
593158,2020-05-02,39.817,SKU_1790
679111,2020-05-02,440.77279999999996,SKU_1317
123312,2020-05-02,379.25820000000004,SKU_1211
527387,2020-05-02,1586.2300000000002,SKU_1272
534995,2020-05-02,524.7092,SKU_1083
824188,2020-05-02,870.6047999999998,SKU_1623
600531,2020-05-02,1104.0721,SKU_1709
985155,2020-05-02,45.062000000000005,SKU_1359
898843,2020-05-02,596.0219999999999,SKU_1380
596037,2020-05-02,307.67640000000006,SKU_1539
349062,2020-05-02,357.0808,SKU_1140
943441,2020-05-02,1150.788,SKU_1924
508638,2020-05-02,334.7952,SKU_1509
535684,2020-05-02,59.808400000000006,SKU_1172
656659,2020-05-02,1252.8324,SKU_1019
157022,2020-05-02,3247.201,SKU_1953
433373,2020-05-02,373.1037,SKU_1976
199071,2020-05-03,38.18,SKU_1628
282268,2020-05-03,185.812,SKU_1502
458918,2020-05-03,1238.315,SKU_1565
589626,2020-05-03,1163.8972,SKU_1226
388859,2020-05-03,2557.0337999999997,SKU_1108
914037,2020-05-03,67.5156,SKU_1742
724141,2020-05-03,383.2756,SKU_1319
655462,2020-05-03,3123.3487999999998,SKU_1307
597660,2020-05-03,223.9347,SKU_1740
176373,2020-05-03,3365.627,SKU_1810
955684,2020-05-03,97.61140000000002,SKU_1086
293021,2020-05-03,528.3232,SKU_1785
293718,2020-05-03,683.9060000000001,SKU_1227
694305,2020-05-03,81.98750000000001,SKU_1851
163037,2020-05-03,2805.8302,SKU_1309
714106,2020-05-03,2611.636,SKU_1827
630836,2020-05-03,1293.0884,SKU_1378
741269,2020-05-03,607.8065,SKU_1582
334213,2020-05-03,783.0544,SKU_1739
304366,2020-05-03,310.645,SKU_1384
602420,2020-05-03,864.67,SKU_1112
254249,2020-05-03,469.895,SKU_1292
386166,2020-05-03,3318.272,SKU_1304
760902,2020-05-04,37.8892,SKU_1104
322084,2020-05-04,153.98520000000002,SKU_1962
589536,2020-05-04,286.93000000000006,SKU_1290
160428,2020-05-04,2118.6490000000003,SKU_1476
778100,2020-05-04,35.211600000000004,SKU_1520
421497,2020-05-04,1572.567,SKU_1676
287604,2020-05-04,248.78759999999997,SKU_1311
200689,2020-05-04,826.6579999999999,SKU_1622
802436,2020-05-04,91.58499999999998,SKU_1088
546636,2020-05-04,1032.6206,SKU_1267
756031,2020-05-04,92.305,SKU_1741
362307,2020-05-04,145.43,SKU_1838
403568,2020-05-04,546.86,SKU_1582
602754,2020-05-04,173.64000000000001,SKU_1118
563547,2020-05-04,1626.1886000000002,SKU_1899
503850,2020-05-04,1405.7288,SKU_1444
235870,2020-05-04,1763.6272,SKU_1428
384564,2020-05-04,491.59280000000007,SKU_1350
744863,2020-05-04,81.6451,SKU_1305
882518,2020-05-04,1996.7808,SKU_1614
391444,2020-05-04,637.934,SKU_1201
976313,2020-05-05,225.615,SKU_1943
728419,2020-05-05,27.0582,SKU_1089
399631,2020-05-05,72.8285,SKU_1092
325019,2020-05-05,337.47880000000004,SKU_1775
526577,2020-05-05,1334.3719999999998,SKU_1978
907655,2020-05-05,1067.6904000000002,SKU_1284
697218,2020-05-05,742.175,SKU_1682
769416,2020-05-05,33.336,SKU_1308
390524,2020-05-05,827.2312000000001,SKU_1901
912467,2020-05-05,664.4671999999999,SKU_1732
917052,2020-05-05,458.1635,SKU_1535
356553,2020-05-05,47.1488,SKU_1375
548532,2020-05-05,677.9295999999999,SKU_1713
819401,2020-05-05,2108.6499999999996,SKU_1498
153352,2020-05-05,450.64250000000004,SKU_1141
524127,2020-05-05,320.192,SKU_1051
263856,2020-05-05,74.3492,SKU_1069
103191,2020-05-05,830.4981000000001,SKU_1259
976968,2020-05-05,203.5716,SKU_1697
728864,2020-05-05,201.6304,SKU_1883
295713,2020-05-05,2068.4324,SKU_1718
542939,2020-05-06,509.0899999999999,SKU_1292
237244,2020-05-06,38.062,SKU_1377
404224,2020-05-06,1112.357,SKU_1038
320169,2020-05-06,189.358,SKU_1347
714641,2020-05-06,967.3281000000001,SKU_1577
652959,2020-05-06,197.69600000000003,SKU_1705
747099,2020-05-06,109.36280000000001,SKU_1827
806791,2020-05-06,536.8299999999999,SKU_1505
321972,2020-05-06,963.9913999999999,SKU_1381
489878,2020-05-06,1653.76,SKU_1799
608679,2020-05-06,241.68,SKU_1644
521818,2020-05-06,1602.8819999999998,SKU_1706
844149,2020-05-06,567.02,SKU_1321
937831,2020-05-06,3076.7896000000005,SKU_1589
778832,2020-05-06,139.34499999999997,SKU_1249
804590,2020-05-06,225.96609999999998,SKU_1743
107099,2020-05-06,1122.264,SKU_1179
873974,2020-05-06,1799.3743999999997,SKU_1893
518647,2020-05-06,2193.4652,SKU_1688
680780,2020-05-06,210.5034,SKU_1028
196722,2020-05-07,1844.2414,SKU_1495
654399,2020-05-07,1144.2425,SKU_1677
163936,2020-05-07,224.81000000000003,SKU_1325
777974,2020-05-07,25.005,SKU_1737
323332,2020-05-07,896.1350000000001,SKU_1647
873319,2020-05-07,766.564,SKU_1054
423064,2020-05-07,855.4116999999999,SKU_1877
587510,2020-05-07,466.5884,SKU_1513
163530,2020-05-07,465.43749999999994,SKU_1409
529440,2020-05-07,30.1225,SKU_1830
369932,2020-05-07,1053.5672,SKU_1016
652370,2020-05-07,313.9036000000001,SKU_1570
713858,2020-05-07,1188.3419999999999,SKU_1087
725303,2020-05-07,1531.2249,SKU_1222
832176,2020-05-07,131.8636,SKU_1783
970020,2020-05-07,98.81400000000001,SKU_1057
247603,2020-05-07,176.69,SKU_1703
974772,2020-05-07,458.29859999999996,SKU_1561
718727,2020-05-07,397.3307,SKU_1724
241214,2020-05-07,92.66999999999999,SKU_1229
739341,2020-05-07,275.05080000000004,SKU_1153
672643,2020-05-07,787.1357999999999,SKU_1272
503082,2020-05-07,2164.0391999999997,SKU_1881
301139,2020-05-08,1900.9419999999998,SKU_1045
858994,2020-05-08,187.31440000000003,SKU_1873
749714,2020-05-08,88.648,SKU_1894
688315,2020-05-08,4680.3076,SKU_1451
551122,2020-05-08,2431.7780000000002,SKU_1305
259210,2020-05-08,136.9354,SKU_1426
192601,2020-05-08,1440.812,SKU_1117
129956,2020-05-08,396.25699999999995,SKU_1687
338340,2020-05-08,2269.2968,SKU_1579
729085,2020-05-08,2100.4665,SKU_1250
569511,2020-05-08,416.525,SKU_1402
760799,2020-05-08,213.232,SKU_1741
928965,2020-05-08,957.3139999999999,SKU_1920
703103,2020-05-08,2719.4282,SKU_1145
139279,2020-05-08,150.7425,SKU_1050
471931,2020-05-08,2500.39,SKU_1913
248702,2020-05-08,819.4018,SKU_1367
161063,2020-05-08,306.6488,SKU_1697
873887,2020-05-08,300.83879999999994,SKU_1319
354311,2020-05-08,1905.0488000000003,SKU_1198
752184,2020-05-08,1538.1390000000004,SKU_1440
790504,2020-05-08,1497.8008000000002,SKU_1144
545377,2020-05-08,288.1832,SKU_1058
589934,2020-05-09,470.0293,SKU_1706
619089,2020-05-09,1601.8200000000002,SKU_1981
846434,2020-05-09,461.785,SKU_1142
308432,2020-05-09,514.3884,SKU_1222
282051,2020-05-09,1473.1269999999997,SKU_1099
197661,2020-05-09,1451.68,SKU_1025
797960,2020-05-09,2262.7599999999998,SKU_1431
552776,2020-05-09,242.98199999999997,SKU_1525
223257,2020-05-09,2671.424,SKU_1464
972637,2020-05-09,1302.0525999999998,SKU_1264
369054,2020-05-09,918.9877000000001,SKU_1006
933289,2020-05-09,159.9591,SKU_1730
659252,2020-05-09,350.1344,SKU_1219
518443,2020-05-09,651.5210000000001,SKU_1694
903585,2020-05-09,1294.4560000000001,SKU_1395
421909,2020-05-09,687.0070000000001,SKU_1912
854444,2020-05-09,425.37600000000003,SKU_1456
732500,2020-05-09,2710.732,SKU_1107
663359,2020-05-09,334.1,SKU_1491
212990,2020-05-09,122.3928,SKU_1903
169519,2020-05-09,903.5594,SKU_1858
109503,2020-05-09,48.0877,SKU_1635
291775,2020-05-09,1591.3179999999998,SKU_1681
719745,2020-05-10,532.425,SKU_1459
813226,2020-05-10,842.5052,SKU_1932
247977,2020-05-10,1306.0800000000002,SKU_1915
670126,2020-05-10,444.334,SKU_1768
551495,2020-05-10,2517.2841000000003,SKU_1008
713777,2020-05-10,813.179,SKU_1366
126806,2020-05-10,366.6023,SKU_1791
276072,2020-05-10,1515.6510000000003,SKU_1124
515384,2020-05-10,835.5248,SKU_1161
170119,2020-05-10,169.93210000000002,SKU_1035
925146,2020-05-10,338.31170000000003,SKU_1003
285165,2020-05-10,638.5791999999999,SKU_1412
941851,2020-05-10,1215.3,SKU_1086
729720,2020-05-10,785.24,SKU_1482
570641,2020-05-10,1953.14,SKU_1911
979381,2020-05-10,3234.5512000000003,SKU_1775
507507,2020-05-10,948.8655,SKU_1806
802164,2020-05-10,100.94639999999998,SKU_1057
963403,2020-05-10,269.02759999999995,SKU_1139
979903,2020-05-10,340.1186000000001,SKU_1171
951378,2020-05-10,1808.2139,SKU_1259
985421,2020-05-10,285.1615,SKU_1494
184080,2020-05-10,156.1116,SKU_1024
352791,2020-05-11,231.81920000000002,SKU_1197
177794,2020-05-11,158.0804,SKU_1578
392985,2020-05-11,1361.2356000000002,SKU_1422
224447,2020-05-11,436.1956,SKU_1117
220029,2020-05-11,63.49600000000001,SKU_1791
279830,2020-05-11,201.5285,SKU_1980
438416,2020-05-11,832.08,SKU_1096
661931,2020-05-11,871.6304,SKU_1071
406094,2020-05-11,679.2622,SKU_1928
462644,2020-05-11,347.30279999999993,SKU_1962
783404,2020-05-11,882.2159999999999,SKU_1379
598685,2020-05-11,900.4629999999999,SKU_1769
487732,2020-05-11,4551.7899,SKU_1549
640285,2020-05-11,1541.6600000000003,SKU_1807
966183,2020-05-11,1980.0629999999999,SKU_1055
722893,2020-05-11,219.76,SKU_1614
941965,2020-05-11,874.1432000000001,SKU_1102
444710,2020-05-11,180.61999999999998,SKU_1215
850230,2020-05-11,148.266,SKU_1020
769931,2020-05-11,310.10400000000004,SKU_1626
732543,2020-05-11,1112.8792,SKU_1209
884586,2020-05-11,1652.4924999999998,SKU_1290
551157,2020-05-12,94.604,SKU_1714
158005,2020-05-12,575.188,SKU_1970
317322,2020-05-12,1783.5481000000002,SKU_1834
289784,2020-05-12,332.76399999999995,SKU_1187
667829,2020-05-12,652.9935999999999,SKU_1150
123387,2020-05-12,1295.2717000000002,SKU_1960
980412,2020-05-12,407.4957,SKU_1190
804268,2020-05-12,99.6752,SKU_1406
185457,2020-05-12,233.63600000000002,SKU_1213
244129,2020-05-12,1372.02,SKU_1890
688316,2020-05-12,1143.8048000000001,SKU_1553
743534,2020-05-12,3742.8936000000003,SKU_1477
780218,2020-05-12,299.388,SKU_1193
279761,2020-05-12,2775.3518,SKU_1249
668926,2020-05-12,61.101600000000005,SKU_1592
277558,2020-05-12,1406.3500000000001,SKU_1369
644855,2020-05-12,29.5136,SKU_1019
522955,2020-05-12,1843.7796,SKU_1008
682092,2020-05-12,1696.0238000000004,SKU_1824
470965,2020-05-12,26.776600000000002,SKU_1635
103754,2020-05-12,151.1256,SKU_1202
651332,2020-05-12,160.047,SKU_1912
167260,2020-05-13,1623.2115999999999,SKU_1589
166912,2020-05-13,1117.4174,SKU_1721
356695,2020-05-13,1122.4742,SKU_1017
632994,2020-05-13,1055.2520000000002,SKU_1747
895326,2020-05-13,926.862,SKU_1318
446130,2020-05-13,23.3287,SKU_1711
968374,2020-05-13,140.3848,SKU_1860
806972,2020-05-13,3660.1762,SKU_1967
129725,2020-05-13,23.2876,SKU_1281
236998,2020-05-13,411.44900000000007,SKU_1475
204555,2020-05-13,362.82399999999996,SKU_1967
361486,2020-05-13,781.1370000000001,SKU_1251
895928,2020-05-13,978.9079999999999,SKU_1339
680735,2020-05-13,1051.7359999999999,SKU_1750
988036,2020-05-13,4083.6915999999997,SKU_1967
785166,2020-05-13,502.9444000000001,SKU_1461
974631,2020-05-13,469.01599999999996,SKU_1780
665609,2020-05-13,816.5228,SKU_1630
333103,2020-05-13,222.614,SKU_1400
515872,2020-05-13,396.63680000000005,SKU_1370
155147,2020-05-13,66.5276,SKU_1281
715684,2020-05-13,365.2656,SKU_1389
542882,2020-05-13,187.79000000000002,SKU_1336
575584,2020-05-14,188.92199999999997,SKU_1899
400931,2020-05-14,857.6449000000001,SKU_1344
344839,2020-05-14,870.1679999999999,SKU_1518
556162,2020-05-14,582.28,SKU_1272
646015,2020-05-14,371.9328,SKU_1252
195081,2020-05-14,909.4457999999998,SKU_1639
484865,2020-05-14,2183.313,SKU_1373
865418,2020-05-14,35.978,SKU_1603
692344,2020-05-14,1995.7290999999998,SKU_1817
758441,2020-05-14,2980.4739999999997,SKU_1895
792095,2020-05-14,221.68060000000003,SKU_1413
860109,2020-05-14,3238.3055999999997,SKU_1585
180102,2020-05-14,2359.098,SKU_1497
256570,2020-05-14,120.88170000000001,SKU_1055
701153,2020-05-14,369.1196,SKU_1806
787016,2020-05-14,1594.378,SKU_1397
167695,2020-05-14,572.268,SKU_1821
531116,2020-05-14,1238.8700000000001,SKU_1237
621608,2020-05-14,490.366,SKU_1489
217235,2020-05-14,692.4769999999999,SKU_1021
540917,2020-05-14,17.968,SKU_1440
733065,2020-05-14,316.73839999999996,SKU_1040
